1995,Assassins
1995,Attack of the 60 Foot Centerfold
1995,Aurora: Operation Intercept
1995,Babe
1995,The Baby-Sitters Club
1995,Bad Boys
1995,Bad Company
1995,Balto
1995,Bang
1995,The Basketball Diaries
1995,Batman Forever
1995,Baywatch the Movie: Forbidden Paradise
1995,Before Sunrise
1995,Beyond Rangoon
1995,The Big Green
1995,Billy Madison
1995,Black Scorpion
1995,Bloodfist VI: Ground Zero
1995,Bloodfist VII: Manhunt
1995,Blue in the Face
1995,Born to Be Wild
1995,Boys Life
1995,Boys on the Side
1995,The Brady Bunch Movie
1995,Braveheart
1995,The Bridges of Madison County
1995,The Brothers McMullen
1995,A Bucket of Blood
1995,Bushwhacked
1995,Bye Bye Love
1995,Canadian Bacon
1995,Candyman 2: Farewell to the Flesh
1995,Carnosaur 2
1995,Casino
1995,Casper
1995,Castle Freak
1995,Catherine the Great
1995,The Celluloid Closet
1995,The Chicken from Outer Space
1995,Children of the Corn III: Urban Harvest
1995,Citizen X
1995,Clockers
1995,Clueless
1995,Coldblooded
1995,The Computer Wore Tennis Shoes
1995,Congo
1995,Copycat
1995,Cover Me
1995,Crimson Tide
1995,The Crossing Guard
1995,Cry, the Beloved Country
1995,The Cure
1995,Cutthroat Island
1995,Cyborg Cop II
1995,Dangerous Minds
1995,Dead Man
1995,Dead Man Walking
1995,Dead Presidents
1995,Demon Knight
1995,Desperado
1995,Devil in a Blue Dress
1995,Die Hard with a Vengeance
1995,Dolores Claiborne
1995,Don Juan DeMarco
1995,Don't Hang Up, Tough Guy!
1995,The Doom Generation
1995,Dr. Jekyll and Ms. Hyde
1995,Dracula: Dead and Loving It
1995,Dream a Little Dream 2
1995,The Dying Rooms
1995,Ebbie
1995,Empire Records
1995,Escape to Witch Mountain
1995,Evolver
1995,Eyes Beyond Seeing
1995,Faces of Death 5
1995,Fair Game
1995,Fall Time
1995,Far from Home: The Adventures of Yellow Dog
1995,Father of the Bride Part II
1995,First Knight
1995,Flirt
1995,Fluke
1995,Forget Paris
1995,Four Rooms
1995,Free Willy 2: The Adventure Home
1995,French Kiss
1995,Friday
1995,Friendship's Field
1995,Frisk
1995,From the Journals of Jean Seberg
1995,From the Mixed-Up Files of Mrs. Basil E. Frankweiler
1995,Full Body Massage
1995,Funny Bones
1995,The Gate of Heavenly Peace
1995,Georgia
1995,Get Shorty
1995,The Glass Shield
1995,Go Now
1995,Gold Diggers: The Secret of Bear Mountain
1995,A Goofy Movie
1995,Gordy
1995,The Great Mom Swap
1995,Grumpier Old Men
1995,Gumby: The Movie
1995,Hackers
1995,Halloween: The Curse of Michael Myers
1995,Harrison Bergeron
1995,Haunted
1995,Heat
1995,Heavy
1995,Heavyweights
1995,Here Come The Munsters
1995,Hideaway
1995,High on Crack Street
1995,Higher Learning
1995,The Hills Have Eyes III
1995,Home Movies
1995,Home for the Holidays
1995,Houseguest
1995,How to Make an American Quilt
1995,Howling: New Moon Rising
1995,The Hunted
1995,Ice Cream Man
1995,The Immortals
1995,In the Mouth of Madness
1995,The Incredibly True Adventure of Two Girls in Love
1995,The Indian in the Cupboard
1995,Indictment: The McMartin Trial
1995,The Infiltrator
1995,It Takes Two
1995,Jack-O
1995,Jade
1995,Jefferson in Paris
1995,Jeffrey
1995,The Jerky Boys: The Movie
1995,Johnny Mnemonic
1995,Joseph
1995,Josh Kirby... Time Warrior!
1995,Judge Dredd
1995,Jumanji
1995,Jury Duty
1995,Just Cause
1995,Kicking and Screaming
1995,A Kid in King Arthur's Court
1995,Kidnapped
1995,Kids
1995,Kiss of Death
1995,The Land Before Time III: The Time of the Great Giving
1995,The Last Supper
1995,Last of the Dogmen
1995,Leaving Las Vegas
1995,Let It Be Me
1995,Life 101
1995,A Little Princess
1995,Live Nude Girls
1995,Living in Oblivion
1995,The Living Sea
1995,Liz: The Elizabeth Taylor Story
1995,Lord of Illusions
1995,Losing Isaiah
1995,Mad Love
1995,The Maddening
1995,Magic in the Water
1995,Magic Island (film)
1995,Major Payne
1995,Mallrats
1995,Man of the House
1995,Man of the Year
1995,The Mangler
1995,Margaret's Museum
1995,Message to Love
1995,Miami Rhapsody
1995,A Midwinter's Tale
1995,Mighty Aphrodite
1995,Mighty Morphin Power Rangers: The Movie
1995,Money Train
1995,Monster Mash
1995,Moonlight and Valentino
1995,Mortal Kombat
1995,Mortal Kombat: The Journey Begins
1995,Mr. Holland's Opus
1995,Multi-Facial
1995,Murder in the First
1995,My Antonia
1995,My Family
1995,National Lampoon's Senior Trip
1995,The Nature of the Beast
1995,The Net
1995,Never Talk to Strangers
1995,New Jersey Drive
1995,Nick of Time
1995,Night Watch
1995,The Night and the Moment
1995,Nine Months
1995,Nixon
1995,No Exit
1995,The Nona Tapes
1995,Now and Then
1995,Operation Dumbo Drop
1995,Othello
1995,The Other Woman
1995,Outbreak
1995,Palookaville
1995,Panther
1995,Parallel Sons
1995,Party Girl
1995,The Passion of Darkly Noon
1995,Payback
1995,The Pebble and the Penguin
1995,The Perez Family
1995,A Personal Journey with Martin Scorsese Through American Movies
1995,Persuasion
1995,Picture Bride
1995,Piranha
1995,Pocahontas
1995,Powder
1995,The Power Within
1995,Problem Child 3: Junior in Love
1995,The Prophecy
1995,The Quick and the Dead
1995,Rack, Shack, and Benny
1995,Reckless
1995,Requiem
1995,Restoration
1995,Rob Roy
1995,Roommates
1995,Runaway Brain
1995,Sabrina
1995,Safe
1995,Sailor Moon SuperS movie
1995,The Scarlet Letter
1995,Screamers
1995,Seven
1995,The Set-Up
1995,Shock Treatment
1995,Showgirls
1995,Skin
1995,Slam Dunk Ernest
1995,Slave of Dreams
1995,Sleepstalker
1995,Smoke
1995,Soldier Boyz
1995,Something to Talk About
1995,Species
1995,Spin
1995,The Spirit of Christmas
1995,The Stars Fell on Henrietta
1995,Stonewall
1995,Strange Days
1995,Stuart Saves His Family
1995,Sudden Death
1995,The Surrogate
1995,Tales from the Hood
1995,Tall Tale
1995,Tank Girl
1995,Theodore Rex
1995,The Thief and the Cobbler
1995,Things to Do in Denver When You're Dead
1995,Three Wishes
1995,The Tie That Binds
1995,To Die For
1995,To Wong Foo, Thanks for Everything! Julie Newmar
1995,To the Limit
1995,Tom and Huck
1995,Tommy Boy
1995,Top Dog
1995,Toy Story
1995,Trinity and Beyond
1995,Truman
1995,Twelve Monkeys
1995,Two Bits
1995,Under Siege 2: Dark Territory
1995,Underneath
1995,Unzipped
1995,The Usual Suspects
1995,Vampire in Brooklyn
1995,Village of the Damned
1995,Virtuosity
1995,Waiting to Exhale
1995,A Walk in the Clouds
1995,The Walking Dead
1995,Waterworld
1995,Welcome to the Dollhouse
1995,The West Side Waltz
1995,While You Were Sleeping
1995,White Man's Burden
1995,The Wife
1995,Wigstock: The Movie
1995,Wild Bill
1995,Wild Side
1995,Wings of Courage
1995,Without Evidence
1995,The Wrong Woman
1996,101 Dalmatians
1996,2 Days in the Valley
1996,Adrenalin: Fear the Rush
1996,The Adventures of Pinocchio
1996,Aladdin and the King of Thieves
1996,Alaska
1996,Alien Nation: Millennium
1996,Alien Nation: The Enemy Within
1996,All Dogs Go to Heaven 2
1996,Amityville Dollhouse
1996,Andersonville
1996,The Arrival
1996,The Associate
1996,August
1996,Back to Back
1996,Bad Moon
1996,Barb Wire
1996,Basquiat
1996,Bastard Out of Carolina
1996,The Beast
1996,Beautiful Girls
1996,Beavis and Butt-Head Do America
1996,Bed of Roses
1996,Before and After
1996,Best of the Best 3: No Turning Back
1996,Big Bully
1996,Big Night
1996,Bio-Dome
1996,The Birdcage
1996,Black Sheep
1996,Black Sun
1996,Blood Brothers
1996,Blood and Wine
1996,Bloodsport II: The Next Kumite
1996,Bottle Rocket
1996,Bound
1996,Box of Moon Light
1996,Boys
1996,The Boys Next Door
1996,Brain Candy
1996,Brassed Off
1996,Breaking the Waves
1996,Broken Arrow
1996,Bullet
1996,Bulletproof
1996,Busted
1996,Butch Camp
1996,The Cable Guy
1996,Camp Stories
1996,Cannes Man
1996,Cannibal! The Musical
1996,Carnosaur 3: Primal Species
1996,Carpool
1996,Carried Away
1996,Celtic Pride
1996,Chain Reaction
1996,The Chamber
1996,The Cherokee Kid
1996,Children of the Corn IV: The Gathering
1996,Christmas Every Day
1996,Cinema Europe: The Other Hollywood
1996,Citizen Ruth
1996,City Hall
1996,Clancy's Kitchen
1996,Close Up
1996,Color of a Brisk and Leaping Day
1996,Cosmic Voyage
1996,Courage Under Fire
1996,The Craft
1996,Crossworlds
1996,The Cremaster Cycle
1996,The Crow: City of Angels
1996,The Crucible
1996,Curdled
1996,D3: The Mighty Ducks
1996,Daddy's Girl
1996,Dallas: J.R. Returns
1996,Daylight
1996,The Daytrippers
1996,Dead Man's Island
1996,Deadly Outbreak
1996,Dear Diary
1996,Dear God
1996,Death and the Compass
1996,Demolition High
1996,Denise Calls Up
1996,The Dentist
1996,Diabolique
1996,Diary of a Camper
1996,Don't Be a Menace to South Central While Drinking Your Juice in the Hood
1996,Don't Look Back
1996,Dorf on the Diamond
1996,Down Periscope
1996,Dragonheart
1996,Drawing Flies
1996,Dream for an Insomniac
1996,Dunston Checks In
1996,East Palace, West Palace
1996,Ed
1996,Ed's Next Move
1996,Eddie
1996,Emma
1996,The Empty Mirror
1996,The English Patient
1996,Entertaining Angels: The Dorothy Day Story
1996,Eraser
1996,Escape from L.A.
1996,The Evening Star
1996,Everyone Says I Love You
1996,Evita
1996,Executive Decision
1996,Extreme Measures
1996,Eye for an Eye
1996,The Face
1996,Faces of Death VI
1996,Faithful
1996,A Family Thing
1996,The Fan
1996,Fargo
1996,Fear
1996,Feeling Minnesota
1996,Fetishes
1996,Fever Lake
1996,Fire on the Mountain
1996,First Kid
1996,The First Wives Club
1996,Fled
1996,Flipper
1996,Flirting with Disaster
1996,Fly Away Home
1996,Follow Me Home
1996,For Hope
1996,Foxfire
1996,Freeway
1996,Frequent Flyer
1996,The Frighteners
1996,From Dusk Till Dawn
1996,Frostbiter: Wrath of the Wendigo
1996,The Funeral
1996,Gang in Blue
1996,Generation X
1996,Get on the Bus
1996,Getting Away with Murder
1996,The Ghost and the Darkness
1996,Ghosts of Mississippi
1996,Giant Mine
1996,Girl 6
1996,Girls Town
1996,The Glimmer Man
1996,Gone in the Night
1996,Gotti
1996,Grace of My Heart
1996,The Grave
1996,Gray's Anatomy
1996,The Great White Hype
1996,Hamlet
1996,Happy Gilmore
1996,Hard Eight
1996,Harriet the Spy
1996,Heaven's Prisoners
1996,Heidi Fleiss: Hollywood Madam
1996,Hellraiser: Bloodline
1996,High School High
1996,Homeward Bound II: Lost in San Francisco
1996,House Arrest
1996,The Hunchback of Notre Dame
1996,Hustler White
1996,Hype!
1996,I Love You, I Love You Not
1996,I Shot Andy Warhol
1996,I'm Not Rappaport
1996,If Lucy Fell
1996,If These Walls Could Talk
1996,In Cold Blood
1996,In Love and War
1996,Independence Day
1996,Infinity
1996,Irma Vep
1996,The Island of Dr. Moreau
1996,It's My Party
1996,Jack
1996,Jake's Women
1996,James and the Giant Peach
1996,Jane Eyre
1996,Jerry Maguire
1996,Jimmy Zip
1996,Jingle All the Way
1996,Joe's Apartment
1996,Johns
1996,The Juror
1996,Kama Sutra: A Tale of Love
1996,Kansas City
1996,Kazaam
1996,Killer: A Journal of Murder
1996,Kingpin
1996,Kounterfeit
1996,The Land Before Time IV: Journey Through the Mists
1996,Larger Than Life
1996,The Last Angel of History
1996,Last Dance
1996,The Last Days of Frankie the Fly
1996,Last Man Standing
1996,The Late Shift
1996,The Lawnmower Man 2: Beyond Cyberspace
1996,Lewis and Clark and George
1996,The Little Riders
1996,Little Witches
1996,Loch Ness
1996,London Suite
1996,Lone Star
1996,Long Day's Journey Into Night
1996,The Long Kiss Goodnight
1996,Looking for Richard
1996,Love Is All There Is
1996,Lumière and Company
1996,Mad Dog Time
1996,Magenta
1996,Malicious
1996,The Man Who Captured Eichmann
1996,Manny & Lo
1996,Mars Attacks!
1996,Marvin's Room
1996,Mary Reilly
1996,Matilda
1996,Maximum Risk
1996,Memory Run
1996,Merlin's Shop of Mystical Wonders
1996,Michael
1996,The Mirror Has Two Faces
1996,Mission: Impossible
1996,Mojave Moon
1996,Moll Flanders
1996,Mother
1996,Mother Night
1996,A Mother's Instinct
1996,Mr. Wrong
1996,Mrs. Santa Claus
1996,Mrs. Winterbourne
1996,Mulholland Falls
1996,Multiplicity
1996,Muppet Treasure Island
1996,My Fellow Americans
1996,Mystery Science Theater 3000: The Movie
1996,The Night Hunter
1996,Norma Jean & Marilyn
1996,The Nutty Professor
1996,One Fine Day
1996,The One That Got Away
1996,Orientation
1996,Original Gangstas
1996,Our Son, the Matchmaker
1996,The Pallbearer
1996,Pandora's Clock
1996,Paradise Lost: The Child Murders at Robin Hood Hills
1996,The People vs. Larry Flynt
1996,The Phantom
1996,Phat Beach
1996,Phenomenon
1996,Pie in the Sky
1996,Pinocchio's Revenge
1996,Poison Ivy II: Lily
1996,The Pompatus of Love
1996,The Portrait of a Lady
1996,The Preacher's Wife
1996,Primal Fear
1996,The Proprietor
1996,Public Enemies
1996,Puddle Cruiser
1996,The Quest
1996,Race the Sun
1996,Ransom
1996,Rasputin: Dark Servant of Destiny
1996,Red Ribbon Blues
1996,Return of Techno-Destructo
1996,The Rich Man's Wife
1996,Riders of the Purple Sage
1996,The Rock
1996,Sabrina the Teenage Witch
1996,Samson and Delilah
1996,Santa Claws
1996,Santa with Muscles
1996,Schizopolis
1996,Scream
1996,Set It Off
1996,Sgt. Bilko
1996,She Cried No
1996,She's the One
1996,Shiloh
1996,Silent Trigger
1996,Skin & Bone
1996,Sleepers
1996,Sling Blade
1996,Snowboard Academy
1996,Solo
1996,Sometimes They Come Back... Again
1996,Space Jam
1996,Space Truckers
1996,Special Effects: Anything Can Happen
1996,The Spitfire Grill
1996,Spy Hard
1996,Star Trek: First Contact
1996,Stealing Beauty
1996,Stolen Memories: Secrets from the Rose Garden
1996,A Story of Healing
1996,Striptease
1996,The Stupids
1996,The Substance of Fire
1996,The Substitute
1996,The Sunchaser
1996,Sunset Park
1996,Surviving Picasso
1996,Susie Q
1996,Sweet Temptation
1996,Swingers
1996,Tales of Erotica
1996,Talk to Me
1996,Tender Fictions
1996,That Thing You Do!
1996,A Thin Line Between Love and Hate
1996,Thinner
1996,Ticket to New Year's
1996,A Time to Kill
1996,Tin Cup
1996,Titanic
1996,To Brave Alaska
1996,To Gillian on Her 37th Birthday
1996,To Sir, with Love II
1996,Toad Warrior
1996,The Toilers and the Wayfarers
1996,Tornado!
1996,Trees Lounge
1996,Tremors 2: Aftershocks
1996,The Trigger Effect
1996,Trilogy of Terror II
1996,Tromeo and Juliet
1996,True Crime
1996,The Truth About Cats & Dogs
1996,Twisted Desire
1996,Twister
1996,Two Much
1996,Unforgettable
1996,Unhook the Stars
1996,Unlikely Angel
1996,Up Close & Personal
1996,A Very Brady Sequel
1996,Walking and Talking
1996,The War at Home
1996,The Watermelon Woman
1996,Wedding Bell Blues
1996,Werewolf
1996,When We Were Kings
1996,White Squall
1996,The Whole Wide World
1996,William Shakespeare's Romeo + Juliet
1996,Windsor Protocol
1996,The Winner
1996,Wish Upon a Star
1996,Your Studio and You
1997,…First Do No Harm
1997,12 Angry Men
1997,20,000 Leagues Under the Sea
1997,20,000 Leagues Under the Sea
1997,4 Little Girls
1997,8 Heads in a Duffel Bag
1997,Aberration
1997,Absolute Power
1997,Addicted to Love
1997,Afterglow
1997,Against the Law
1997,Air Force One
1997,The Alarmist
1997,Alaska: Spirit of the Wild
1997,Albino Alligator
1997,Alien Resurrection
1997,Alien Nation: The Udara Legacy
1997,All Over Me
1997,American Perfekt
1997,An Alan Smithee Film: Burn Hollywood Burn
1997,An American Werewolf in Paris
1997,Amistad
1997,Anaconda
1997,Anastasia
1997,Angels in the Endzone
1997,Anna Karenina
1997,Anthem to Beauty
1997,The Apostle
1997,As Good as It Gets
1997,The Assignment
1997,Asteroid
1997,Austin Powers: International Man of Mystery
1997,B*A*P*S
1997,Back in Business
1997,Bang
1997,Batman and Robin
1997,Bean
1997,The Beautician and the Beast
1997,Beauty and the Beast: The Enchanted Christmas
1997,Below Utopia
1997,The Best Bad Thing
1997,Best Men
1997,A Better Place
1997,Beverly Hills Ninja
1997,The Big One
1997,Black Scorpion II: Aftershock
1997,The Blood Oranges
1997,Bloodsport III
1997,Bongwater
1997,Boogie Boy
1997,Boogie Nights
1997,Booty Call
1997,The Boxer
1997,Boys Life 2
1997,The Brave
1997,Breakdown
1997,Breast Men
1997,Broadway Damage
1997,A Brooklyn State of Mind
1997,Buddy
1997,The Butcher Boy
1997,Campfire Tales
1997,Cannibal Rollerbabes
1997,Casper: A Spirited Beginning
1997,Cats Don't Dance
1997,Chasing Amy
1997,Chicago Cab
1997,Chinese Box
1997,A Christmas Carol
1997,City of Industry
1997,Clockwatchers
1997,Commandments
1997,Common Bonds
1997,Con Air
1997,Conspiracy Theory
1997,Contact
1997,Cop Land
1997,Coven
1997,Crayola Kids Adventures
1997,The Cremaster Cycle
1997,Crossed Swords
1997,Crowned and Dangerous
1997,Danger Zone
1997,Dangerous Ground
1997,Dante's Peak
1997,Deconstructing Harry
1997,Def Jam's How to Be a Player
1997,Defying Gravity
1997,Demolition University
1997,Detective Conan: The Time-Bombed Skyscraper
1997,The Devil's Advocate
1997,Different Strokes
1997,Dogtown
1997,Donnie Brasco
1997,Double Team
1997,Dream with the Fishes
1997,The Edge
1997,Eight Days a Week
1997,Elevated
1997,Elvis Meets Nixon
1997,The End of Violence
1997,Ernest Goes to Africa
1997,Eve's Bayou
1997,Event Horizon
1997,The Ex
1997,Excess Baggage
1997,Face/Off
1997,FairyTale: A True Story
1997,Fakin' Da Funk
1997,Fast, Cheap and Out of Control
1997,Fathers' Day
1997,Favorite Son
1997,Fierce Creatures
1997,The Fifth Element
1997,Fire Down Below
1997,Firehouse
1997,Firelight
1997,First Time Felon
1997,Flash
1997,Flubber
1997,Flying Saucer Rock'n'Roll
1997,Free Willy 3: The Rescue
1997,Fools Rush In
1997,For Richer or Poorer
1997,Full Tilt Boogie
1997,Future War
1997,G.I. Jane
1997,The Game
1997,Gang Related
1997,Gattaca
1997,George Wallace
1997,George of the Jungle
1997,Geri's Game
1997,Get a Clue
1997,Ghosts
1997,Going All the Way
1997,Gone Fishin'
1997,Good Burger
1997,Good Will Hunting
1997,Goodbye America
1997,Grateful Dead: Downhill from Here
1997,Gridlock'd
1997,Grosse Pointe Blank
1997,Hacks
1997,Hands on a Hard Body: The Documentary
1997,Hard Eight
1997,Hav Plenty
1997,Henry Fool
1997,Hercules
1997,Highball
1997,Hitler
1997,Home Alone 3
1997,Honey, We Shrunk Ourselves
1997,Hoodlum
1997,The House of Yes
1997,Hugo Pool
1997,Hurricane Streets
1997,I Know What You Did Last Summer
1997,I Married a Strange Person!
1997,I'm Bout It
1997,The Ice Storm
1997,In & Out
1997,In the Company of Men
1997,In the Gloaming
1997,Inferno
1997,The Informant
1997,Intensity
1997,Inventing the Abbotts
1997,It's In the Water
1997,The Jackal
1997,Jackie Brown
1997,Jane Eyre
1997,Jungle 2 Jungle
1997,Jungle Emperor Leo
1997,Just in Time
1997,Just Write
1997,Justice League of America
1997,Keeping the Promise
1997,Keys to Tulsa
1997,Kiss the Girls
1997,Knockin' On Heaven's Door
1997,Kull the Conqueror
1997,Kundun
1997,L.A. Confidential
1997,The Land Before Time V: The Mysterious Island
1997,Last Stand at Saber River
1997,The Last Time I Committed Suicide
1997,Latter-Day Saints
1997,Lawn Dogs
1997,Leave It to Beaver
1997,Leprechaun 4: In Space
1997,Lewis and Clark and George
1997,Liar Liar
1997,Liberty!
1997,A Life Less Ordinary
1997,Little City
1997,Little Red Riding Hood
1997,Lolita
1997,Lost Highway
1997,The Lost World: Jurassic Park
1997,Love Jones
1997,Love and Death on Long Island
1997,Love! Valour! Compassion!
1997,Lovelife
1997,Lucky Three
1997,MPG: Motion Picture Genocide
1997,Mad City
1997,The Man Who Knew Too Little
1997,Masterminds
1997,The MatchMaker
1997,McHale's Navy
1997,Mean Guns
1997,Meet Wally Sparks
1997,The Member of the Wedding
1997,Men in Black
1997,Men with Guns
1997,Metro
1997,The Midas Touch
1997,Midnight in the Garden of Good and Evil
1997,Mighty Ducks the Movie: The First Face-Off
1997,Mimic
1997,Miss Evers' Boys
1997,Money Talks
1997,Monty Roberts: A Real Horse Whisperer
1997,Mortal Kombat: Annihilation
1997,Most Wanted
1997,MouseHunt
1997,Mr. Magoo
1997,Mrs Dalloway
1997,Murder at 1600
1997,My Best Friend's Wedding
1997,My Teacher Ate My Homework
1997,The Myth of Fingerprints
1997,Nevada
1997,Niagara, Niagara
1997,Night Falls on Manhattan
1997,The Night Flier
1997,Night of the Demons 3
1997,Nightwatch
1997,Northern Lights
1997,Nothing to Lose
1997,Nowhere
1997,The Odyssey
1997,Office Killer
1997,Oliver Twist
1997,Omega Doom
1997,On the 2nd Day of Christmas
1997,On the Edge of Innocence
1997,One Eight Seven
1997,One Night Stand
1997,Orgazmo
1997,Oscar and Lucinda
1997,Out to Sea
1997,Painted Angels
1997,Paradise Road
1997,The Peacemaker
1997,Perfect Body
1997,The Pest
1997,Picture Perfect
1997,Playing God
1997,Poison Ivy: The New Seduction
1997,Police 2020
1997,Pooh's Grand Adventure: The Search for Christopher Robin
1997,The Postman
1997,Preaching to the Perverted
1997,Prefontaine
1997,Pressurecooker
1997,Private Parts
1997,Pullet Surprise
1997,Quicksilver Highway
1997,Quiet Days in Hollywood
1997,The Rainmaker
1997,Red Corner
1997,The Relic
1997,A River Made to Drown In
1997,Robinson Crusoe
1997,RocketMan
1997,Romy and Michele's High School Reunion
1997,Rosewood
1997,Rough Riders
1997,Running Time
1997,Sick: The Life and Death of Bob Flanagan, Supermasochist
1997,The Saint
1997,Saint-Ex
1997,Scream 2
1997,The Second Jungle Book: Mowgli & Baloo
1997,Selena
1997,Seven Years in Tibet
1997,Shadow Conspiracy
1997,She's So Lovely
1997,Shrieker
1997,A Simple Wish
1997,Six Ways to Sunday
1997,The 6th Man
1997,A Smile Like Yours
1997,Snow White: A Tale of Terror
1997,Soul Food
1997,Space Marines
1997,Spaceman
1997,The Spanish Prisoner
1997,Spawn
1997,Speed 2: Cruise Control
1997,Sprung
1997,Star Kid
1997,Starship Troopers
1997,Steel
1997,Stranger in the House
1997,Strategic Command
1997,Strawberry Fields
1997,Suicide Kings
1997,Sunday
1997,Super Speedway
1997,The Swan Princess II: Escape from Castle Mountain
1997,Swept from the Sea
1997,Switchback
1997,Telling Lies in America
1997,That Darn Cat
1997,That Old Feeling
1997,This World, Then the Fireworks
1997,A Thousand Acres
1997,'Til There Was You
1997,Titanic
1997,Top of the World
1997,Touch
1997,Toothless
1997,Touch Me
1997,Tower of Terror
1997,Traveller
1997,Trekkies
1997,Trial and Error
1997,Trojan War
1997,Truth or Consequences, N.M.
1997,Turbo: A Power Rangers Movie
1997,Turbulence
1997,The Twilight of the Golds
1997,Twisted
1997,U Turn
1997,Ulee's Gold
1997,Under Wraps
1997,Vampire Journals
1997,Vanishing Point
1997,Vegas Vacation
1997,Velocity Trap
1997,Volcano
1997,Waco: The Rules of Engagement
1997,Wag the Dog
1997,Waiting for Guffman
1997,Warriors of Virtue
1997,Washington Square
1997,Weapons of Mass Distraction
1997,Welcome to Sarajevo
1997,What the Deaf Man Heard
1997,Wild America
1997,The Wings of the Dove
1997,The Winter Guest
1997,Wishmaster
1997,The Woodlanders
1997,The Wrong Guy
1997,Year of the Horse
1997,Young Thugs: Innocent Blood
1997,Young and Dangerous 4
1997,Zeus and Roxanne
1998,20 Dates
1998,54
1998,Addams Family Reunion
1998,The Adventures of Sebastian Cole
1998,Almost Heroes
1998,American History X
1998,An Alan Smithee Film: Burn Hollywood Burn
1998,Another Day in Paradise
1998,Antz
1998,Apt Pupil
1998,Armageddon
1998,The Avengers
1998,B. Monkey
1998,Babe: Pig in the City
1998,BASEketball
1998,Belly
1998,Beloved
1998,The Big Hit
1998,The Big Lebowski
1998,Billy's Hollywood Screen Kiss
1998,Black Dog
1998,Blade
1998,Blues Brothers 2000
1998,Break Up
1998,Bride of Chucky
1998,Broken Vessels
1998,Brown's Requiem
1998,Buffalo '66
1998,A Bug's Life
1998,Bulworth
1998,Can't Hardly Wait
1998,Casper Meets Wendy
1998,Caught Up
1998,Celebrity
1998,Chairman of the Board
1998,City of Angels
1998,A Civil Action
1998,Clay Pigeons
1998,Cousin Bette
1998,Curse of the Puppet Master
1998,The Curve
1998,Dance with Me
1998,Dancer, Texas Pop. 81
1998,Dancing at Lughnasa
1998,Dangerous Beauty
1998,Dark City
1998,Dead Man on Campus
1998,Deep Impact
1998,Deep Rising
1998,Dennis the Menace Strikes Again
1998,The Dentist 2
1998,Desert Blue
1998,Desperate Measures
1998,Digging to China
1998,Dirty Work
1998,Disturbing Behavior
1998,Dr. Dolittle
1998,Down in the Delta
1998,Drive
1998,Edge of Seventeen
1998,The Eighteenth Angel
1998,Enemy of the State
1998,Ever After
1998,The Faculty
1998,Fallen
1998,The Farm: Angola, USA
1998,Fear and Loathing in Las Vegas
1998,Finding Graceland
1998,Firestorm
1998,The Gingerbread Man
1998,God Said "Ha!"
1998,Gods and Monsters
1998,The Godson
1998,Godzilla
1998,Goodbye Lover
1998,Great Expectations
1998,The Hairy Bird
1998,Half Baked
1998,Halloween H20: 20 Years Later
1998,Happiness
1998,Hard Rain
1998,He Got Game
1998,Hell's Kitchen
1998,The Hi-Lo Country
1998,High Art
1998,Holy Man
1998,Home Fries
1998,Homegrown
1998,Hope Floats
1998,The Horse Whisperer
1998,How Stella Got Her Groove Back
1998,How to Make the Cruelest Month
1998,Hurlyburly
1998,Hush
1998,I Got the Hook Up
1998,I Still Know What You Did Last Summer
1998,I'll Be Home For Christmas
1998,Illuminata
1998,The Impostors
1998,Jack Frost
1998,Jane Austen's Mafia!
1998,Judas Kiss
1998,Kissing a Fool
1998,Knock Off
1998,Krippendorf's Tribe
1998,Kurt & Courtney
1998,The Last Days of Disco
1998,The Last Days
1998,Lenny Bruce: Swear to Tell the Truth
1998,Les Misérables
1998,Let's Talk About Sex
1998,Lethal Weapon 4
1998,The Life and Times of Hank Greenberg
1998,The Lion King II: Simba's Pride
1998,Living Out Loud
1998,Lost In Space
1998,Lulu on the Bridge
1998,Madeline
1998,Major League: Back to the Minors
1998,The Man in the Iron Mask
1998,The Mask of Zorro
1998,Meet Joe Black
1998,Meet the Deedles
1998,Melting Pot
1998,Mercury Rising
1998,Mighty Joe Young
1998,The Mighty
1998,Mighty Joe Young
1998,The Mighty Kong
1998,Montana
1998,Monument Ave.
1998,Mulan
1998,Music from Another Room
1998,My Giant
1998,The Naked Man
1998,The Negotiator
1998,New Rose Hotel
1998,The Newton Boys
1998,Next Stop Wonderland
1998,A Night at the Roxbury
1998,No Looking Back
1998,The Object of My Affection
1998,October 22
1998,The Odd Couple II
1998,One Tough Cop
1998,One True Thing
1998,The Opposite of Sex
1998,Out of Sight
1998,Outside Ozona
1998,Overnight Delivery
1998,Palmetto
1998,The Parent Trap
1998,Patch Adams
1998,Pauli
1998,Pecker
1998,The Pentagon Wars
1998,A Perfect Murder
1998,Permanent Midnight
1998,Phantasm IV: Oblivion
1998,Phantoms
1998,Phoenix
1998,Pi
1998,The Players Club
1998,Playing by Heart
1998,Pleasantville
1998,Polish Wedding
1998,Poodle Springs
1998,Practical Magic
1998,A Price Above Rubies
1998,Primary Colors
1998,The Prince of Egypt
1998,Psycho
1998,Quest for Camelot
1998,The Rat Pack
1998,Reach the Rock
1998,Regret to Inform
1998,The Replacement Killers
1998,Restaurant
1998,Return to Paradise
1998,Riddler's Moon
1998,Ride
1998,Ringmaster
1998,Ronin
1998,Rounders
